Z-coordinate,Electric Potential,,,,,,,,,,,,,
0.006310833,-2.84141694,,,,,,,,,,,,,
0.006311667,-2.841415511,,,,,,,,,,,,,
0.0063125,-2.84141406,,,,,,,,,,,,,
0.006313333,-2.841412588,,,,,,,,,,,,,
0.006314167,-2.841411094,,,,,,,,,,,,,
0.006315,-2.841409579,,,,,,,,,,,,,
0.006315833,-2.841408043,,,,,,,,,,,,,
0.006316667,-2.841406484,,,,,,,,,,,,,
0.0063175,-2.841404904,,,,,,,,,,,,,
0.006318333,-2.841403302,,,,,,,,,,,,,
0.006319167,-2.841401678,,,,,,,,,,,,,
0.00632,-2.841400033,,,,,,,,,,,,,
0.006320833,-2.841398365,,,,,,,,,,,,,
0.006321667,-2.841396675,,,,,,,,,,,,,
0.0063225,-2.841394963,,,,,,,,,,,,,
0.006323333,-2.841393229,,,,,,,,,,,,,
0.006324167,-2.841391473,,,,,,,,,,,,,
0.006325,-2.841389694,,,,,,,,,,,,,
0.006325833,-2.841387892,,,,,,,,,,,,,
0.006326667,-2.841386069,,,,,,,,,,,,,
0.0063275,-2.841384222,,,,,,,,,,,,,
0.006328333,-2.841382353,,,,,,,,,,,,,
0.006329167,-2.841380461,,,,,,,,,,,,,
0.00633,-2.841378547,,,,,,,,,,,,,
0.006330833,-2.841376609,,,,,,,,,,,,,
0.006331667,-2.841374649,,,,,,,,,,,,,
0.0063325,-2.841372666,,,,,,,,,,,,,
0.006333333,-2.841370659,,,,,,,,,,,,,
0.006334167,-2.84136863,,,,,,,,,,,,,
0.006335,-2.841366577,,,,,,,,,,,,,
0.006335833,-2.841364501,,,,,,,,,,,,,
0.006336667,-2.841362402,,,,,,,,,,,,,
0.0063375,-2.841360279,,,,,,,,,,,,,
0.006338333,-2.841358133,,,,,,,,,,,,,
0.006339167,-2.841355963,,,,,,,,,,,,,
0.00634,-2.84135377,,,,,,,,,,,,,
0.006340833,-2.841351553,,,,,,,,,,,,,
0.006341667,-2.841349312,,,,,,,,,,,,,
0.0063425,-2.841347048,,,,,,,,,,,,,
0.006343333,-2.84134476,,,,,,,,,,,,,
0.006344167,-2.841342447,,,,,,,,,,,,,
0.006345,-2.841340111,,,,,,,,,,,,,
0.006345833,-2.841337751,,,,,,,,,,,,,
0.006346667,-2.841335366,,,,,,,,,,,,,
0.0063475,-2.841332958,,,,,,,,,,,,,
0.006348333,-2.841330525,,,,,,,,,,,,,
0.006349167,-2.841328068,,,,,,,,,,,,,
0.00635,-2.841325586,,,,,,,,,,,,,
0.006350833,-2.84132308,,,,,,,,,,,,,
0.006351667,-2.84132055,,,,,,,,,,,,,
0.0063525,-2.841317995,,,,,,,,,,,,,
0.006353333,-2.841315415,,,,,,,,,,,,,
0.006354167,-2.841312811,,,,,,,,,,,,,
0.006355,-2.841310182,,,,,,,,,,,,,
0.006355833,-2.841307528,,,,,,,,,,,,,
0.006356667,-2.841304849,,,,,,,,,,,,,
0.0063575,-2.841302145,,,,,,,,,,,,,
0.006358333,-2.841299417,,,,,,,,,,,,,
0.006359167,-2.841296663,,,,,,,,,,,,,
0.00636,-2.841293884,,,,,,,,,,,,,
0.006360833,-2.84129108,,,,,,,,,,,,,
0.006361667,-2.841288251,,,,,,,,,,,,,
0.0063625,-2.841285396,,,,,,,,,,,,,
0.006363333,-2.841282516,,,,,,,,,,,,,
0.006364167,-2.841279611,,,,,,,,,,,,,
0.006365,-2.84127668,,,,,,,,,,,,,
0.006365833,-2.841273724,,,,,,,,,,,,,
0.006366667,-2.841270742,,,,,,,,,,,,,
0.0063675,-2.841267734,,,,,,,,,,,,,
0.006368333,-2.841264701,,,,,,,,,,,,,
0.006369167,-2.841261642,,,,,,,,,,,,,
0.00637,-2.841258557,,,,,,,,,,,,,
0.006370833,-2.841255446,,,,,,,,,,,,,
0.006371667,-2.84125231,,,,,,,,,,,,,
0.0063725,-2.841249147,,,,,,,,,,,,,
0.006373333,-2.841245959,,,,,,,,,,,,,
0.006374167,-2.841242744,,,,,,,,,,,,,
0.006375,-2.841239503,,,,,,,,,,,,,
0.006375833,-2.841236236,,,,,,,,,,,,,
0.006376667,-2.841232943,,,,,,,,,,,,,
0.0063775,-2.841229623,,,,,,,,,,,,,
0.006378333,-2.841226277,,,,,,,,,,,,,
0.006379167,-2.841222905,,,,,,,,,,,,,
0.00638,-2.841219506,,,,,,,,,,,,,
0.006380833,-2.84121608,,,,,,,,,,,,,
0.006381667,-2.841212629,,,,,,,,,,,,,
0.0063825,-2.84120915,,,,,,,,,,,,,
0.006383333,-2.841205645,,,,,,,,,,,,,
0.006384167,-2.841202113,,,,,,,,,,,,,
0.006385,-2.841198554,,,,,,,,,,,,,
0.006385833,-2.841194968,,,,,,,,,,,,,
0.006386667,-2.841191356,,,,,,,,,,,,,
0.0063875,-2.841187716,,,,,,,,,,,,,
0.006388333,-2.84118405,,,,,,,,,,,,,
0.006389167,-2.841180357,,,,,,,,,,,,,
0.00639,-2.841176636,,,,,,,,,,,,,
0.006390833,-2.841172888,,,,,,,,,,,,,
0.006391667,-2.841169114,,,,,,,,,,,,,
0.0063925,-2.841165312,,,,,,,,,,,,,
0.006393333,-2.841161482,,,,,,,,,,,,,
0.006394167,-2.841157626,,,,,,,,,,,,,
0.006395,-2.841153742,,,,,,,,,,,,,
0.006395833,-2.84114983,,,,,,,,,,,,,
0.006396667,-2.841145891,,,,,,,,,,,,,
0.0063975,-2.841141925,,,,,,,,,,,,,
0.006398333,-2.841137931,,,,,,,,,,,,,
0.006399167,-2.841133909,,,,,,,,,,,,,
0.0064,-2.84112986,,,,,,,,,,,,,
0.006400833,-2.841125783,,,,,,,,,,,,,
0.006401667,-2.841121678,,,,,,,,,,,,,
0.0064025,-2.841117546,,,,,,,,,,,,,
0.006403333,-2.841113386,,,,,,,,,,,,,
0.006404167,-2.841109197,,,,,,,,,,,,,
0.006405,-2.841104981,,,,,,,,,,,,,
0.006405833,-2.841100737,,,,,,,,,,,,,
0.006406667,-2.841096465,,,,,,,,,,,,,
0.0064075,-2.841092165,,,,,,,,,,,,,
0.006408333,-2.841087837,,,,,,,,,,,,,
0.006409167,-2.84108348,,,,,,,,,,,,,
0.00641,-2.841079096,,,,,,,,,,,,,
0.006410833,-2.841074683,,,,,,,,,,,,,
0.006411667,-2.841070242,,,,,,,,,,,,,
0.0064125,-2.841065772,,,,,,,,,,,,,
0.006413333,-2.841061275,,,,,,,,,,,,,
0.006414167,-2.841056749,,,,,,,,,,,,,
0.006415,-2.841052194,,,,,,,,,,,,,
0.006415833,-2.841047611,,,,,,,,,,,,,
0.006416667,-2.841043,,,,,,,,,,,,,
0.0064175,-2.841038359,,,,,,,,,,,,,
0.006418333,-2.841033691,,,,,,,,,,,,,
0.006419167,-2.841028993,,,,,,,,,,,,,
0.00642,-2.841024267,,,,,,,,,,,,,
0.006420833,-2.841019513,,,,,,,,,,,,,
0.006421667,-2.841014729,,,,,,,,,,,,,
0.0064225,-2.841009917,,,,,,,,,,,,,
0.006423333,-2.841005076,,,,,,,,,,,,,
0.006424167,-2.841000206,,,,,,,,,,,,,
0.006425,-2.840995307,,,,,,,,,,,,,
0.006425833,-2.840990379,,,,,,,,,,,,,
0.006426667,-2.840985422,,,,,,,,,,,,,
0.0064275,-2.840980436,,,,,,,,,,,,,
0.006428333,-2.840975422,,,,,,,,,,,,,
0.006429167,-2.840970378,,,,,,,,,,,,,
0.00643,-2.840965304,,,,,,,,,,,,,
0.006430833,-2.840960202,,,,,,,,,,,,,
0.006431667,-2.840955071,,,,,,,,,,,,,
0.0064325,-2.84094991,,,,,,,,,,,,,
0.006433333,-2.84094472,,,,,,,,,,,,,
0.006434167,-2.840939501,,,,,,,,,,,,,
0.006435,-2.840934252,,,,,,,,,,,,,
0.006435833,-2.840928974,,,,,,,,,,,,,
0.006436667,-2.840923666,,,,,,,,,,,,,
0.0064375,-2.84091833,,,,,,,,,,,,,
0.006438333,-2.840912963,,,,,,,,,,,,,
0.006439167,-2.840907567,,,,,,,,,,,,,
0.00644,-2.840902142,,,,,,,,,,,,,
0.006440833,-2.840896687,,,,,,,,,,,,,
0.006441667,-2.840891202,,,,,,,,,,,,,
0.0064425,-2.840885688,,,,,,,,,,,,,
0.006443333,-2.840880144,,,,,,,,,,,,,
0.006444167,-2.84087457,,,,,,,,,,,,,
0.006445,-2.840868966,,,,,,,,,,,,,
0.006445833,-2.840863333,,,,,,,,,,,,,
0.006446667,-2.84085767,,,,,,,,,,,,,
0.0064475,-2.840851977,,,,,,,,,,,,,
0.006448333,-2.840846254,,,,,,,,,,,,,
0.006449167,-2.840840501,,,,,,,,,,,,,
0.00645,-2.840834719,,,,,,,,,,,,,
0.006450833,-2.840828906,,,,,,,,,,,,,
0.006451667,-2.840823063,,,,,,,,,,,,,
0.0064525,-2.840817191,,,,,,,,,,,,,
0.006453333,-2.840811288,,,,,,,,,,,,,
0.006454167,-2.840805355,,,,,,,,,,,,,
0.006455,-2.840799392,,,,,,,,,,,,,
0.006455833,-2.840793399,,,,,,,,,,,,,
0.006456667,-2.840787375,,,,,,,,,,,,,
0.0064575,-2.840781322,,,,,,,,,,,,,
0.006458333,-2.840775238,,,,,,,,,,,,,
0.006459167,-2.840769124,,,,,,,,,,,,,
0.00646,-2.840762979,,,,,,,,,,,,,
0.006460833,-2.840756804,,,,,,,,,,,,,
0.006461667,-2.840750599,,,,,,,,,,,,,
0.0064625,-2.840744364,,,,,,,,,,,,,
0.006463333,-2.840738098,,,,,,,,,,,,,
0.006464167,-2.840731801,,,,,,,,,,,,,
0.006465,-2.840725474,,,,,,,,,,,,,
0.006465833,-2.840719117,,,,,,,,,,,,,
0.006466667,-2.840712729,,,,,,,,,,,,,
0.0064675,-2.84070631,,,,,,,,,,,,,
0.006468333,-2.840699861,,,,,,,,,,,,,
0.006469167,-2.840693381,,,,,,,,,,,,,
0.00647,-2.840686871,,,,,,,,,,,,,
0.006470833,-2.84068033,,,,,,,,,,,,,
0.006471667,-2.840673758,,,,,,,,,,,,,
0.0064725,-2.840667155,,,,,,,,,,,,,
0.006473333,-2.840660522,,,,,,,,,,,,,
0.006474167,-2.840653858,,,,,,,,,,,,,
0.006475,-2.840647163,,,,,,,,,,,,,
0.006475833,-2.840640437,,,,,,,,,,,,,
0.006476667,-2.84063368,,,,,,,,,,,,,
0.0064775,-2.840626893,,,,,,,,,,,,,
0.006478333,-2.840620074,,,,,,,,,,,,,
0.006479167,-2.840613225,,,,,,,,,,,,,
0.00648,-2.840606345,,,,,,,,,,,,,
0.006480833,-2.840599433,,,,,,,,,,,,,
0.006481667,-2.840592491,,,,,,,,,,,,,
0.0064825,-2.840585517,,,,,,,,,,,,,
0.006483333,-2.840578513,,,,,,,,,,,,,
0.006484167,-2.840571477,,,,,,,,,,,,,
0.006485,-2.84056441,,,,,,,,,,,,,
0.006485833,-2.840557312,,,,,,,,,,,,,
0.006486667,-2.840550183,,,,,,,,,,,,,
0.0064875,-2.840543023,,,,,,,,,,,,,
0.006488333,-2.840535831,,,,,,,,,,,,,
0.006489167,-2.840528609,,,,,,,,,,,,,
0.00649,-2.840521354,,,,,,,,,,,,,
0.006490833,-2.840514069,,,,,,,,,,,,,
0.006491667,-2.840506752,,,,,,,,,,,,,
0.0064925,-2.840499404,,,,,,,,,,,,,
0.006493333,-2.840492025,,,,,,,,,,,,,
0.006494167,-2.840484614,,,,,,,,,,,,,
0.006495,-2.840477172,,,,,,,,,,,,,
0.006495833,-2.840469698,,,,,,,,,,,,,
0.006496667,-2.840462193,,,,,,,,,,,,,
0.0064975,-2.840454656,,,,,,,,,,,,,
0.006498333,-2.840447088,,,,,,,,,,,,,
0.006499167,-2.840439489,,,,,,,,,,,,,
0.0065,-2.840431857,,,,,,,,,,,,,
0.006500833,-2.840424194,,,,,,,,,,,,,
0.006501667,-2.8404165,,,,,,,,,,,,,
0.0065025,-2.840408774,,,,,,,,,,,,,
0.006503333,-2.840401016,,,,,,,,,,,,,
0.006504167,-2.840393227,,,,,,,,,,,,,
0.006505,-2.840385406,,,,,,,,,,,,,
0.006505833,-2.840377553,,,,,,,,,,,,,
0.006506667,-2.840369668,,,,,,,,,,,,,
0.0065075,-2.840361752,,,,,,,,,,,,,
0.006508333,-2.840353804,,,,,,,,,,,,,
0.006509167,-2.840345824,,,,,,,,,,,,,
0.00651,-2.840337812,,,,,,,,,,,,,
0.006510833,-2.840329768,,,,,,,,,,,,,
0.006511667,-2.840321693,,,,,,,,,,,,,
0.0065125,-2.840313585,,,,,,,,,,,,,
0.006513333,-2.840305446,,,,,,,,,,,,,
0.006514167,-2.840297275,,,,,,,,,,,,,
0.006515,-2.840289071,,,,,,,,,,,,,
0.006515833,-2.840280836,,,,,,,,,,,,,
0.006516667,-2.840272569,,,,,,,,,,,,,
0.0065175,-2.840264269,,,,,,,,,,,,,
0.006518333,-2.840255938,,,,,,,,,,,,,
0.006519167,-2.840247575,,,,,,,,,,,,,
0.00652,-2.840239179,,,,,,,,,,,,,
0.006520833,-2.840230752,,,,,,,,,,,,,
0.006521667,-2.840222292,,,,,,,,,,,,,
0.0065225,-2.8402138,,,,,,,,,,,,,
0.006523333,-2.840205276,,,,,,,,,,,,,
0.006524167,-2.840196719,,,,,,,,,,,,,
0.006525,-2.840188131,,,,,,,,,,,,,
0.006525833,-2.84017951,,,,,,,,,,,,,
0.006526667,-2.840170857,,,,,,,,,,,,,
0.0065275,-2.840162172,,,,,,,,,,,,,
0.006528333,-2.840153454,,,,,,,,,,,,,
0.006529167,-2.840144704,,,,,,,,,,,,,
0.00653,-2.840135922,,,,,,,,,,,,,
0.006530833,-2.840127108,,,,,,,,,,,,,
0.006531667,-2.840118261,,,,,,,,,,,,,
0.0065325,-2.840109381,,,,,,,,,,,,,
0.006533333,-2.84010047,,,,,,,,,,,,,
0.006534167,-2.840091525,,,,,,,,,,,,,
0.006535,-2.840082549,,,,,,,,,,,,,
0.006535833,-2.84007354,,,,,,,,,,,,,
0.006536667,-2.840064498,,,,,,,,,,,,,
0.0065375,-2.840055424,,,,,,,,,,,,,
0.006538333,-2.840046317,,,,,,,,,,,,,
0.006539167,-2.840037178,,,,,,,,,,,,,
0.00654,-2.840028006,,,,,,,,,,,,,
0.006540833,-2.840018802,,,,,,,,,,,,,
0.006541667,-2.840009565,,,,,,,,,,,,,
0.0065425,-2.840000296,,,,,,,,,,,,,
0.006543333,-2.839990993,,,,,,,,,,,,,
0.006544167,-2.839981659,,,,,,,,,,,,,
0.006545,-2.839972291,,,,,,,,,,,,,
0.006545833,-2.839962891,,,,,,,,,,,,,
0.006546667,-2.839953458,,,,,,,,,,,,,
0.0065475,-2.839943992,,,,,,,,,,,,,
0.006548333,-2.839934494,,,,,,,,,,,,,
0.006549167,-2.839924963,,,,,,,,,,,,,
0.00655,-2.839915399,,,,,,,,,,,,,
0.006550833,-2.839905802,,,,,,,,,,,,,
0.006551667,-2.839896173,,,,,,,,,,,,,
0.0065525,-2.839886511,,,,,,,,,,,,,
0.006553333,-2.839876816,,,,,,,,,,,,,
0.006554167,-2.839867088,,,,,,,,,,,,,
0.006555,-2.839857327,,,,,,,,,,,,,
0.006555833,-2.839847533,,,,,,,,,,,,,
0.006556667,-2.839837707,,,,,,,,,,,,,
0.0065575,-2.839827847,,,,,,,,,,,,,
0.006558333,-2.839817955,,,,,,,,,,,,,
0.006559167,-2.839808029,,,,,,,,,,,,,
0.00656,-2.839798071,,,,,,,,,,,,,
0.006560833,-2.83978808,,,,,,,,,,,,,
0.006561667,-2.839778055,,,,,,,,,,,,,
0.0065625,-2.839767998,,,,,,,,,,,,,
0.006563333,-2.839757908,,,,,,,,,,,,,
0.006564167,-2.839747785,,,,,,,,,,,,,
0.006565,-2.839737628,,,,,,,,,,,,,
0.006565833,-2.839727439,,,,,,,,,,,,,
0.006566667,-2.839717216,,,,,,,,,,,,,
0.0065675,-2.839706961,,,,,,,,,,,,,
0.006568333,-2.839696672,,,,,,,,,,,,,
0.006569167,-2.839686351,,,,,,,,,,,,,
0.00657,-2.839675996,,,,,,,,,,,,,
0.006570833,-2.839665608,,,,,,,,,,,,,
0.006571667,-2.839655187,,,,,,,,,,,,,
0.0065725,-2.839644733,,,,,,,,,,,,,
0.006573333,-2.839634246,,,,,,,,,,,,,
0.006574167,-2.839623725,,,,,,,,,,,,,
0.006575,-2.839613172,,,,,,,,,,,,,
0.006575833,-2.839602585,,,,,,,,,,,,,
0.006576667,-2.839591965,,,,,,,,,,,,,
0.0065775,-2.839581312,,,,,,,,,,,,,
0.006578333,-2.839570625,,,,,,,,,,,,,
0.006579167,-2.839559906,,,,,,,,,,,,,
0.00658,-2.839549153,,,,,,,,,,,,,
0.006580833,-2.839538367,,,,,,,,,,,,,
0.006581667,-2.839527548,,,,,,,,,,,,,
0.0065825,-2.839516695,,,,,,,,,,,,,
0.006583333,-2.83950581,,,,,,,,,,,,,
0.006584167,-2.839494891,,,,,,,,,,,,,
0.006585,-2.839483939,,,,,,,,,,,,,
0.006585833,-2.839472953,,,,,,,,,,,,,
0.006586667,-2.839461935,,,,,,,,,,,,,
0.0065875,-2.839450883,,,,,,,,,,,,,
0.006588333,-2.839439797,,,,,,,,,,,,,
0.006589167,-2.839428679,,,,,,,,,,,,,
0.00659,-2.839417527,,,,,,,,,,,,,
0.006590833,-2.839406342,,,,,,,,,,,,,
0.006591667,-2.839395124,,,,,,,,,,,,,
0.0065925,-2.839383872,,,,,,,,,,,,,
0.006593333,-2.839372587,,,,,,,,,,,,,
0.006594167,-2.839361269,,,,,,,,,,,,,
0.006595,-2.839349917,,,,,,,,,,,,,
0.006595833,-2.839338533,,,,,,,,,,,,,
0.006596667,-2.839327114,,,,,,,,,,,,,
0.0065975,-2.839315663,,,,,,,,,,,,,
0.006598333,-2.839304179,,,,,,,,,,,,,
0.006599167,-2.839292661,,,,,,,,,,,,,
0.0066,-2.839281109,,,,,,,,,,,,,
0.006600833,-2.839269525,,,,,,,,,,,,,
0.006601667,-2.839257907,,,,,,,,,,,,,
0.0066025,-2.839246256,,,,,,,,,,,,,
0.006603333,-2.839234572,,,,,,,,,,,,,
0.006604167,-2.839222855,,,,,,,,,,,,,
0.006605,-2.839211104,,,,,,,,,,,,,
0.006605833,-2.83919932,,,,,,,,,,,,,
0.006606667,-2.839187503,,,,,,,,,,,,,
0.0066075,-2.839175652,,,,,,,,,,,,,
0.006608333,-2.839163769,,,,,,,,,,,,,
0.006609167,-2.839151852,,,,,,,,,,,,,
0.00661,-2.839139902,,,,,,,,,,,,,
0.006610833,-2.839127918,,,,,,,,,,,,,
0.006611667,-2.839115902,,,,,,,,,,,,,
0.0066125,-2.839103852,,,,,,,,,,,,,
0.006613333,-2.83909177,,,,,,,,,,,,,
0.006614167,-2.839079654,,,,,,,,,,,,,
0.006615,-2.839067505,,,,,,,,,,,,,
0.006615833,-2.839055322,,,,,,,,,,,,,
0.006616667,-2.839043107,,,,,,,,,,,,,
0.0066175,-2.839030859,,,,,,,,,,,,,
0.006618333,-2.839018577,,,,,,,,,,,,,
0.006619167,-2.839006263,,,,,,,,,,,,,
0.00662,-2.838993915,,,,,,,,,,,,,
0.006620833,-2.838981535,,,,,,,,,,,,,
0.006621667,-2.838969121,,,,,,,,,,,,,
0.0066225,-2.838956675,,,,,,,,,,,,,
0.006623333,-2.838944196,,,,,,,,,,,,,
0.006624167,-2.838931683,,,,,,,,,,,,,
0.006625,-2.838919138,,,,,,,,,,,,,
0.006625833,-2.83890656,,,,,,,,,,,,,
0.006626667,-2.838893949,,,,,,,,,,,,,
0.0066275,-2.838881305,,,,,,,,,,,,,
0.006628333,-2.838868628,,,,,,,,,,,,,
0.006629167,-2.838855918,,,,,,,,,,,,,
0.00663,-2.838843176,,,,,,,,,,,,,
0.006630833,-2.838830401,,,,,,,,,,,,,
0.006631667,-2.838817593,,,,,,,,,,,,,
0.0066325,-2.838804753,,,,,,,,,,,,,
0.006633333,-2.83879188,,,,,,,,,,,,,
0.006634167,-2.838778974,,,,,,,,,,,,,
0.006635,-2.838766036,,,,,,,,,,,,,
0.006635833,-2.838753065,,,,,,,,,,,,,
0.006636667,-2.838740062,,,,,,,,,,,,,
0.0066375,-2.838727026,,,,,,,,,,,,,
0.006638333,-2.838713958,,,,,,,,,,,,,
0.006639167,-2.838700857,,,,,,,,,,,,,
0.00664,-2.838687724,,,,,,,,,,,,,
0.006640833,-2.838674559,,,,,,,,,,,,,
0.006641667,-2.838661361,,,,,,,,,,,,,
0.0066425,-2.838648131,,,,,,,,,,,,,
0.006643333,-2.838634869,,,,,,,,,,,,,
0.006644167,-2.838621575,,,,,,,,,,,,,
0.006645,-2.838608248,,,,,,,,,,,,,
0.006645833,-2.83859489,,,,,,,,,,,,,
0.006646667,-2.838581499,,,,,,,,,,,,,
0.0066475,-2.838568077,,,,,,,,,,,,,
0.006648333,-2.838554622,,,,,,,,,,,,,
0.006649167,-2.838541136,,,,,,,,,,,,,
0.00665,-2.838527617,,,,,,,,,,,,,
0.006650833,-2.838514067,,,,,,,,,,,,,
0.006651667,-2.838500485,,,,,,,,,,,,,
0.0066525,-2.838486872,,,,,,,,,,,,,
0.006653333,-2.838473227,,,,,,,,,,,,,
0.006654167,-2.83845955,,,,,,,,,,,,,
0.006655,-2.838445842,,,,,,,,,,,,,
0.006655833,-2.838432102,,,,,,,,,,,,,
0.006656667,-2.838418331,,,,,,,,,,,,,
0.0066575,-2.838404528,,,,,,,,,,,,,
0.006658333,-2.838390695,,,,,,,,,,,,,
0.006659167,-2.83837683,,,,,,,,,,,,,
0.00666,-2.838362933,,,,,,,,,,,,,
0.006660833,-2.838349006,,,,,,,,,,,,,
0.006661667,-2.838335048,,,,,,,,,,,,,
0.0066625,-2.838321058,,,,,,,,,,,,,
0.006663333,-2.838307038,,,,,,,,,,,,,
0.006664167,-2.838292987,,,,,,,,,,,,,
0.006665,-2.838278905,,,,,,,,,,,,,
0.006665833,-2.838264792,,,,,,,,,,,,,
0.006666667,-2.838250649,,,,,,,,,,,,,
0.0066675,-2.838236475,,,,,,,,,,,,,
0.006668333,-2.838222271,,,,,,,,,,,,,
0.006669167,-2.838208036,,,,,,,,,,,,,
0.00667,-2.838193771,,,,,,,,,,,,,
0.006670833,-2.838179476,,,,,,,,,,,,,
0.006671667,-2.838165151,,,,,,,,,,,,,
0.0066725,-2.838150795,,,,,,,,,,,,,
0.006673333,-2.83813641,,,,,,,,,,,,,
0.006674167,-2.838121994,,,,,,,,,,,,,
0.006675,-2.838107549,,,,,,,,,,,,,
0.006675833,-2.838093074,,,,,,,,,,,,,
0.006676667,-2.838078569,,,,,,,,,,,,,
0.0066775,-2.838064035,,,,,,,,,,,,,
0.006678333,-2.838049471,,,,,,,,,,,,,
0.006679167,-2.838034878,,,,,,,,,,,,,
0.00668,-2.838020255,,,,,,,,,,,,,
0.006680833,-2.838005603,,,,,,,,,,,,,
0.006681667,-2.837990922,,,,,,,,,,,,,
0.0066825,-2.837976212,,,,,,,,,,,,,
0.006683333,-2.837961473,,,,,,,,,,,,,
0.006684167,-2.837946706,,,,,,,,,,,,,
0.006685,-2.837931909,,,,,,,,,,,,,
0.006685833,-2.837917084,,,,,,,,,,,,,
0.006686667,-2.83790223,,,,,,,,,,,,,
0.0066875,-2.837887348,,,,,,,,,,,,,
0.006688333,-2.837872438,,,,,,,,,,,,,
0.006689167,-2.837857499,,,,,,,,,,,,,
0.00669,-2.837842532,,,,,,,,,,,,,
0.006690833,-2.837827537,,,,,,,,,,,,,
0.006691667,-2.837812515,,,,,,,,,,,,,
0.0066925,-2.837797464,,,,,,,,,,,,,
0.006693333,-2.837782386,,,,,,,,,,,,,
0.006694167,-2.83776728,,,,,,,,,,,,,
0.006695,-2.837752147,,,,,,,,,,,,,
0.006695833,-2.837736986,,,,,,,,,,,,,
0.006696667,-2.837721799,,,,,,,,,,,,,
0.0066975,-2.837706584,,,,,,,,,,,,,
0.006698333,-2.837691342,,,,,,,,,,,,,
0.006699167,-2.837676073,,,,,,,,,,,,,
0.0067,-2.837660778,,,,,,,,,,,,,
0.006700833,-2.837645456,,,,,,,,,,,,,
0.006701667,-2.837630107,,,,,,,,,,,,,
0.0067025,-2.837614733,,,,,,,,,,,,,
0.006703333,-2.837599332,,,,,,,,,,,,,
0.006704167,-2.837583904,,,,,,,,,,,,,
0.006705,-2.837568451,,,,,,,,,,,,,
0.006705833,-2.837552972,,,,,,,,,,,,,
0.006706667,-2.837537468,,,,,,,,,,,,,
0.0067075,-2.837521937,,,,,,,,,,,,,
0.006708333,-2.837506382,,,,,,,,,,,,,
0.006709167,-2.837490801,,,,,,,,,,,,,
0.00671,-2.837475195,,,,,,,,,,,,,
0.006710833,-2.837459564,,,,,,,,,,,,,
0.006711667,-2.837443908,,,,,,,,,,,,,
0.0067125,-2.837428227,,,,,,,,,,,,,
0.006713333,-2.837412522,,,,,,,,,,,,,
0.006714167,-2.837396792,,,,,,,,,,,,,
0.006715,-2.837381038,,,,,,,,,,,,,
0.006715833,-2.83736526,,,,,,,,,,,,,
0.006716667,-2.837349457,,,,,,,,,,,,,
0.0067175,-2.837333631,,,,,,,,,,,,,
0.006718333,-2.837317782,,,,,,,,,,,,,
0.006719167,-2.837301909,,,,,,,,,,,,,
0.00672,-2.837286012,,,,,,,,,,,,,
0.006720833,-2.837270092,,,,,,,,,,,,,
0.006721667,-2.837254149,,,,,,,,,,,,,
0.0067225,-2.837238183,,,,,,,,,,,,,
0.006723333,-2.837222195,,,,,,,,,,,,,
0.006724167,-2.837206184,,,,,,,,,,,,,
0.006725,-2.83719015,,,,,,,,,,,,,
0.006725833,-2.837174094,,,,,,,,,,,,,
0.006726667,-2.837158016,,,,,,,,,,,,,
0.0067275,-2.837141917,,,,,,,,,,,,,
0.006728333,-2.837125795,,,,,,,,,,,,,
0.006729167,-2.837109652,,,,,,,,,,,,,
0.00673,-2.837093487,,,,,,,,,,,,,
0.006730833,-2.837077301,,,,,,,,,,,,,
0.006731667,-2.837061094,,,,,,,,,,,,,
0.0067325,-2.837044866,,,,,,,,,,,,,
0.006733333,-2.837028618,,,,,,,,,,,,,
0.006734167,-2.837012349,,,,,,,,,,,,,
0.006735,-2.836996059,,,,,,,,,,,,,
0.006735833,-2.836979749,,,,,,,,,,,,,
0.006736667,-2.83696342,,,,,,,,,,,,,
0.0067375,-2.83694707,,,,,,,,,,,,,
0.006738333,-2.836930701,,,,,,,,,,,,,
0.006739167,-2.836914312,,,,,,,,,,,,,
0.00674,-2.836897904,,,,,,,,,,,,,
0.006740833,-2.836881477,,,,,,,,,,,,,
0.006741667,-2.836865031,,,,,,,,,,,,,
0.0067425,-2.836848566,,,,,,,,,,,,,
0.006743333,-2.836832082,,,,,,,,,,,,,
0.006744167,-2.836815581,,,,,,,,,,,,,
0.006745,-2.836799061,,,,,,,,,,,,,
0.006745833,-2.836782523,,,,,,,,,,,,,
0.006746667,-2.836765967,,,,,,,,,,,,,
0.0067475,-2.836749394,,,,,,,,,,,,,
0.006748333,-2.836732803,,,,,,,,,,,,,
0.006749167,-2.836716195,,,,,,,,,,,,,
0.00675,-2.836699571,,,,,,,,,,,,,
0.006750833,-2.836682929,,,,,,,,,,,,,
0.006751667,-2.836666271,,,,,,,,,,,,,
0.0067525,-2.836649596,,,,,,,,,,,,,
0.006753333,-2.836632905,,,,,,,,,,,,,
0.006754167,-2.836616198,,,,,,,,,,,,,
0.006755,-2.836599476,,,,,,,,,,,,,
0.006755833,-2.836582737,,,,,,,,,,,,,
0.006756667,-2.836565984,,,,,,,,,,,,,
0.0067575,-2.836549215,,,,,,,,,,,,,
0.006758333,-2.836532431,,,,,,,,,,,,,
0.006759167,-2.836515632,,,,,,,,,,,,,
0.00676,-2.836498819,,,,,,,,,,,,,
